order_id,courier_partner,forward_shipping_cost,rto_shipping_cost,delivery_attempts
BB511058,ZipEx,46.0,0.0,2
BB511059,SwiftLogix,59.0,0.0,1
BB511060,ZipEx,89.0,0.0,1
BB511061,ZipEx,53.0,0.0,1
BB511062,SwiftLogix,90.0,0.0,1
BB511063,SwiftLogix,103.0,160.0,3
BB511064,SwiftLogix,72.0,0.0,1
BB511065,ZipEx,88.0,0.0,1
BB511066,BharatShip,86.0,0.0,1
BB511067,SwiftLogix,90.0,0.0,1
BB511068,SwiftLogix,54.0,0.0,1
BB511069,BharatShip,119.0,0.0,1
BB511070,SwiftLogix,59.0,0.0,1
BB511071,BharatShip,95.0,0.0,1
BB511072,BharatShip,72.0,0.0,1
BB511073,ZipEx,63.0,0.0,1
BB511074,ZipEx,68.0,0.0,1
BB511075,SwiftLogix,60.0,0.0,1
BB511076,SwiftLogix,58.0,0.0,1
BB511077,ZipEx,65.0,101.0,2
BB511078,ZipEx,57.0,0.0,1
BB511079,BharatShip,146.0,0.0,1
BB511080,ZipEx,139.0,0.0,1
BB511081,ZipEx,96.0,0.0,1
BB511082,BharatShip,69.0,0.0,1
BB511083,SwiftLogix,0.0,0.0,0
BB511084,BharatShip,66.0,0.0,1
BB511085,ZipEx,84.0,0.0,1
BB511086,SwiftLogix,87.0,0.0,1
BB511087,SwiftLogix,46.0,0.0,1
BB511088,BharatShip,0.0,0.0,0
BB511089,ZipEx,62.0,0.0,1
BB511090,ZipEx,73.0,0.0,1
BB511091,BharatShip,92.0,0.0,1
BB511092,ZipEx,68.0,0.0,2
BB511093,BharatShip,66.0,0.0,1
BB511094,ZipEx,94.0,0.0,1
BB511095,BharatShip,64.0,0.0,2
BB511096,BharatShip,129.0,200.0,3
BB511097,BharatShip,56.0,0.0,1
BB511098,SwiftLogix,74.0,0.0,1
BB511099,SwiftLogix,80.0,0.0,1
BB511100,BharatShip,126.0,0.0,1
BB511101,ZipEx,75.0,116.0,3
BB511102,SwiftLogix,56.0,0.0,1
BB511103,ZipEx,65.0,0.0,1
BB511104,ZipEx,57.0,0.0,1
BB511105,BharatShip,112.0,0.0,1
BB511106,ZipEx,70.0,0.0,1
BB511107,ZipEx,62.0,0.0,1
BB511108,SwiftLogix,54.0,0.0,2
BB511109,ZipEx,135.0,0.0,1
BB511110,ZipEx,67.0,0.0,1
BB511111,ZipEx,61.0,0.0,1
BB511112,BharatShip,80.0,0.0,1
BB511113,SwiftLogix,63.0,0.0,1
BB511114,BharatShip,52.0,0.0,1
BB511115,SwiftLogix,75.0,0.0,2
BB511116,ZipEx,70.0,0.0,1
BB511117,BharatShip,62.0,0.0,1
BB511118,SwiftLogix,71.0,0.0,1
BB511119,SwiftLogix,64.0,99.0,3
BB511120,ZipEx,132.0,0.0,1
BB511121,ZipEx,50.0,78.0,3
BB511122,SwiftLogix,65.0,0.0,1
BB511123,SwiftLogix,60.0,93.0,3
BB511124,ZipEx,64.0,0.0,2
BB511125,BharatShip,58.0,0.0,1
BB511126,BharatShip,78.0,0.0,1
BB511127,ZipEx,80.0,0.0,1
BB511128,SwiftLogix,58.0,0.0,1
BB511129,ZipEx,59.0,0.0,1
BB511130,BharatShip,108.0,167.0,2
BB511131,BharatShip,110.0,0.0,1
BB511132,ZipEx,68.0,0.0,1
BB511133,ZipEx,94.0,0.0,1
BB511134,SwiftLogix,72.0,0.0,1
BB511135,BharatShip,145.0,0.0,1
BB511136,SwiftLogix,75.0,0.0,1
BB511137,ZipEx,52.0,0.0,1
BB511138,SwiftLogix,67.0,0.0,1
BB511139,SwiftLogix,64.0,0.0,2
BB511140,SwiftLogix,93.0,0.0,1
BB511141,BharatShip,57.0,0.0,1
BB511142,BharatShip,108.0,0.0,1
BB511143,SwiftLogix,57.0,0.0,1
BB511144,BharatShip,59.0,0.0,1
BB511145,SwiftLogix,96.0,0.0,1
BB511146,BharatShip,95.0,0.0,1
BB511147,SwiftLogix,63.0,0.0,1
BB511148,ZipEx,76.0,0.0,1
BB511149,ZipEx,59.0,0.0,1
BB511150,BharatShip,120.0,186.0,3
BB511151,BharatShip,81.0,0.0,2
BB511152,BharatShip,62.0,0.0,2
BB511153,ZipEx,74.0,0.0,1
BB511154,SwiftLogix,54.0,0.0,1
BB511155,SwiftLogix,65.0,0.0,1
BB511156,SwiftLogix,86.0,0.0,1
BB511157,SwiftLogix,76.0,0.0,1
BB511158,BharatShip,61.0,0.0,1
BB511159,SwiftLogix,67.0,0.0,1
BB511160,SwiftLogix,62.0,0.0,1
BB511161,BharatShip,101.0,0.0,2
BB511162,SwiftLogix,93.0,144.0,3
BB511163,BharatShip,79.0,0.0,1
BB511164,ZipEx,102.0,0.0,2
BB511165,BharatShip,91.0,0.0,1
BB511166,ZipEx,60.0,0.0,1
BB511167,BharatShip,102.0,0.0,1
BB511168,BharatShip,128.0,0.0,2
BB511169,BharatShip,57.0,0.0,1
BB511170,BharatShip,74.0,0.0,1
BB511171,SwiftLogix,87.0,135.0,2
BB511172,BharatShip,139.0,0.0,1
BB511173,SwiftLogix,101.0,0.0,2
BB511174,ZipEx,58.0,0.0,1
BB511175,ZipEx,86.0,0.0,1
BB511176,BharatShip,89.0,0.0,1
BB511177,ZipEx,71.0,0.0,2
BB511178,BharatShip,154.0,239.0,3
BB511179,ZipEx,67.0,0.0,2
BB511180,BharatShip,58.0,0.0,1
BB511181,SwiftLogix,88.0,136.0,3
BB511182,SwiftLogix,62.0,0.0,2
BB511183,BharatShip,84.0,0.0,1
BB511184,SwiftLogix,92.0,0.0,1
BB511185,SwiftLogix,65.0,0.0,1
BB511186,ZipEx,57.0,0.0,1
BB511187,ZipEx,88.0,0.0,1
BB511188,SwiftLogix,78.0,0.0,2
BB511189,SwiftLogix,58.0,0.0,1
BB511190,SwiftLogix,61.0,0.0,1
BB511191,ZipEx,65.0,0.0,1
BB511192,SwiftLogix,104.0,0.0,1
BB511193,SwiftLogix,72.0,0.0,1
BB511194,ZipEx,65.0,0.0,1
BB511195,ZipEx,61.0,0.0,1
BB511196,SwiftLogix,86.0,0.0,2
BB511197,BharatShip,63.0,0.0,2
BB511198,ZipEx,63.0,0.0,1
BB511199,BharatShip,0.0,0.0,0
BB511200,SwiftLogix,0.0,0.0,0
BB511201,ZipEx,91.0,0.0,1
BB511202,BharatShip,53.0,82.0,2
BB511203,SwiftLogix,83.0,129.0,2
BB511204,BharatShip,94.0,0.0,2
BB511205,SwiftLogix,106.0,0.0,1
BB511206,BharatShip,103.0,0.0,1
BB511207,ZipEx,69.0,0.0,1
BB511208,SwiftLogix,61.0,0.0,1
BB511209,SwiftLogix,79.0,0.0,1
BB511210,SwiftLogix,61.0,0.0,1
BB511211,SwiftLogix,94.0,0.0,1
BB511212,SwiftLogix,69.0,0.0,1
BB511213,BharatShip,60.0,0.0,1
BB511214,ZipEx,0.0,0.0,0
BB511215,ZipEx,69.0,0.0,1
BB511216,SwiftLogix,71.0,0.0,1
BB511217,ZipEx,59.0,0.0,1
BB511218,SwiftLogix,84.0,0.0,1
BB511219,ZipEx,106.0,164.0,2
BB511220,ZipEx,66.0,0.0,1
BB511221,SwiftLogix,87.0,0.0,1
BB511222,BharatShip,120.0,0.0,1
BB511223,BharatShip,57.0,0.0,1
BB511224,ZipEx,76.0,0.0,1
BB511225,BharatShip,58.0,0.0,1
BB511226,BharatShip,86.0,0.0,1
BB511227,ZipEx,70.0,0.0,1
BB511228,ZipEx,60.0,0.0,1
BB511229,SwiftLogix,64.0,0.0,2
BB511230,BharatShip,71.0,0.0,1
BB511231,BharatShip,77.0,0.0,1
BB511232,SwiftLogix,109.0,0.0,1
BB511233,BharatShip,64.0,0.0,1
BB511234,SwiftLogix,68.0,0.0,1
BB511235,SwiftLogix,63.0,0.0,1
BB511236,ZipEx,65.0,0.0,2
BB511237,BharatShip,120.0,0.0,1
BB511238,ZipEx,105.0,0.0,1
BB511239,SwiftLogix,61.0,0.0,1
BB511240,SwiftLogix,62.0,0.0,1
BB511241,BharatShip,82.0,0.0,1
BB511242,BharatShip,112.0,0.0,1
BB511243,ZipEx,65.0,0.0,1
BB511244,ZipEx,70.0,0.0,1
BB511245,ZipEx,134.0,0.0,1
BB511246,ZipEx,96.0,149.0,3
BB511247,SwiftLogix,90.0,0.0,1
BB511248,SwiftLogix,77.0,0.0,1
BB511249,BharatShip,93.0,0.0,1
BB511250,BharatShip,128.0,0.0,1
BB511251,SwiftLogix,69.0,107.0,2
BB511252,ZipEx,48.0,0.0,2
BB511253,SwiftLogix,66.0,0.0,1
BB511254,SwiftLogix,60.0,0.0,1
BB511255,SwiftLogix,53.0,0.0,1
BB511256,BharatShip,63.0,0.0,2
BB511257,SwiftLogix,90.0,0.0,1
BB511258,ZipEx,66.0,0.0,1
BB511259,ZipEx,127.0,0.0,1
BB511260,BharatShip,92.0,143.0,2
BB511261,SwiftLogix,102.0,0.0,2
BB511262,SwiftLogix,62.0,0.0,1
BB511263,ZipEx,58.0,0.0,1
BB511264,ZipEx,63.0,0.0,1
BB511265,BharatShip,146.0,0.0,1
BB511266,SwiftLogix,68.0,0.0,1
BB511267,SwiftLogix,69.0,0.0,2
BB511268,ZipEx,57.0,0.0,1
BB511269,BharatShip,63.0,0.0,1
BB511270,BharatShip,68.0,0.0,1
BB511271,ZipEx,81.0,0.0,1
BB511272,BharatShip,128.0,0.0,1
BB511273,SwiftLogix,61.0,0.0,1
BB511274,SwiftLogix,86.0,0.0,1
BB511275,BharatShip,102.0,0.0,1
BB511276,BharatShip,66.0,0.0,1
BB511277,ZipEx,110.0,0.0,1
BB511278,ZipEx,66.0,0.0,1
BB511279,SwiftLogix,55.0,0.0,1
BB511280,BharatShip,57.0,0.0,1
BB511281,ZipEx,80.0,0.0,1
BB511282,SwiftLogix,56.0,0.0,1
BB511283,SwiftLogix,70.0,0.0,1
BB511284,ZipEx,58.0,0.0,1
BB511285,ZipEx,0.0,0.0,0
BB511286,SwiftLogix,61.0,0.0,1
BB511287,SwiftLogix,67.0,0.0,1
BB511288,BharatShip,97.0,0.0,2
BB511289,BharatShip,74.0,0.0,1
BB511290,ZipEx,0.0,0.0,0
BB511291,ZipEx,61.0,0.0,2
BB511292,BharatShip,110.0,0.0,1
BB511293,BharatShip,68.0,0.0,1
BB511294,BharatShip,77.0,0.0,1
BB511295,BharatShip,101.0,0.0,1
BB511296,SwiftLogix,63.0,0.0,1
BB511297,SwiftLogix,68.0,0.0,1
BB511298,SwiftLogix,62.0,0.0,1
BB511299,SwiftLogix,65.0,0.0,1
BB511300,BharatShip,107.0,166.0,3
BB511301,BharatShip,105.0,0.0,1
BB511302,ZipEx,66.0,0.0,1
BB511303,ZipEx,79.0,0.0,1
BB511304,SwiftLogix,56.0,0.0,1
BB511305,BharatShip,92.0,0.0,1
BB511306,BharatShip,103.0,0.0,1
BB511307,ZipEx,72.0,0.0,1
BB511308,ZipEx,66.0,0.0,2
BB511309,ZipEx,84.0,0.0,1
BB511310,SwiftLogix,58.0,0.0,1
BB511311,SwiftLogix,78.0,0.0,2
BB511312,SwiftLogix,74.0,0.0,1
BB511313,SwiftLogix,75.0,0.0,1
BB511314,SwiftLogix,72.0,0.0,1
BB511315,SwiftLogix,70.0,0.0,1
BB511316,BharatShip,63.0,98.0,3
BB511317,SwiftLogix,67.0,0.0,1
BB511318,SwiftLogix,71.0,0.0,1
BB511319,ZipEx,95.0,0.0,1
BB511320,BharatShip,102.0,0.0,1
BB511321,ZipEx,81.0,0.0,1
BB511322,ZipEx,61.0,0.0,2
BB511323,SwiftLogix,160.0,0.0,1
BB511324,ZipEx,73.0,0.0,1
BB511325,SwiftLogix,63.0,0.0,1
BB511326,ZipEx,0.0,0.0,0
BB511327,ZipEx,78.0,0.0,1
BB511328,BharatShip,105.0,0.0,1
BB511329,ZipEx,72.0,0.0,2
BB511330,SwiftLogix,101.0,0.0,1
BB511331,SwiftLogix,75.0,0.0,1
BB511332,ZipEx,71.0,0.0,2
BB511333,BharatShip,83.0,0.0,2
BB511334,BharatShip,114.0,0.0,1
BB511335,SwiftLogix,61.0,0.0,1
BB511336,SwiftLogix,125.0,0.0,1
BB511337,SwiftLogix,56.0,0.0,1
BB511338,ZipEx,71.0,0.0,1
BB511339,BharatShip,90.0,0.0,1
BB511340,BharatShip,92.0,0.0,1
BB511341,BharatShip,46.0,0.0,1
BB511342,SwiftLogix,78.0,0.0,1
BB511343,SwiftLogix,96.0,0.0,1
BB511344,SwiftLogix,68.0,0.0,1
BB511345,SwiftLogix,62.0,0.0,1
BB511346,BharatShip,139.0,215.0,2
BB511347,ZipEx,70.0,0.0,1
BB511348,SwiftLogix,0.0,0.0,0
BB511349,ZipEx,51.0,0.0,1
BB511350,ZipEx,61.0,0.0,1
BB511351,SwiftLogix,65.0,0.0,1
BB511352,SwiftLogix,76.0,0.0,1
BB511353,ZipEx,102.0,0.0,1
BB511354,ZipEx,58.0,0.0,1
BB511355,BharatShip,84.0,0.0,1
BB511356,BharatShip,73.0,0.0,1
BB511357,SwiftLogix,56.0,0.0,1
BB511358,BharatShip,92.0,0.0,1
BB511359,ZipEx,94.0,0.0,1
BB511360,SwiftLogix,60.0,0.0,1
BB511361,SwiftLogix,67.0,0.0,1
BB511362,ZipEx,77.0,0.0,1
BB511363,BharatShip,62.0,0.0,1
BB511364,ZipEx,66.0,0.0,1
BB511365,BharatShip,130.0,202.0,3
BB511366,ZipEx,97.0,0.0,1
BB511367,SwiftLogix,0.0,0.0,0
BB511368,ZipEx,68.0,0.0,1
BB511369,SwiftLogix,62.0,0.0,1
BB511370,SwiftLogix,70.0,0.0,1
BB511371,BharatShip,109.0,0.0,1
BB511372,BharatShip,151.0,0.0,2
BB511373,SwiftLogix,62.0,0.0,1
BB511374,SwiftLogix,91.0,0.0,1
BB511375,BharatShip,153.0,0.0,1
BB511376,ZipEx,95.0,0.0,1
BB511377,ZipEx,93.0,0.0,1
BB511378,SwiftLogix,57.0,0.0,1
BB511379,SwiftLogix,89.0,0.0,1
BB511380,ZipEx,56.0,0.0,1
BB511381,BharatShip,48.0,0.0,1
BB511382,BharatShip,90.0,0.0,1
BB511383,SwiftLogix,62.0,0.0,1
BB511384,SwiftLogix,67.0,0.0,1
BB511385,BharatShip,105.0,0.0,1
BB511386,ZipEx,100.0,0.0,2
BB511387,SwiftLogix,95.0,0.0,1
BB511388,BharatShip,122.0,0.0,1
BB511389,BharatShip,89.0,0.0,2
BB511390,ZipEx,77.0,0.0,1
BB511391,BharatShip,0.0,0.0,0
BB511392,ZipEx,75.0,0.0,1
BB511393,ZipEx,94.0,0.0,1
BB511394,ZipEx,82.0,0.0,1
BB511395,ZipEx,57.0,0.0,1
BB511396,SwiftLogix,59.0,0.0,1
BB511397,ZipEx,69.0,0.0,1
BB511398,ZipEx,96.0,0.0,1
BB511399,SwiftLogix,85.0,0.0,1
BB511400,SwiftLogix,73.0,0.0,1
BB511401,ZipEx,62.0,0.0,1
BB511402,ZipEx,66.0,0.0,1
BB511403,SwiftLogix,51.0,0.0,1
BB511404,BharatShip,68.0,0.0,1
BB511405,SwiftLogix,67.0,0.0,1
BB511406,BharatShip,82.0,127.0,2
BB511407,SwiftLogix,66.0,0.0,1
BB511408,SwiftLogix,62.0,0.0,1
BB511409,BharatShip,86.0,133.0,2
BB511410,BharatShip,102.0,0.0,1
BB511411,SwiftLogix,54.0,0.0,2
BB511412,SwiftLogix,66.0,0.0,1
BB511413,SwiftLogix,139.0,0.0,1
BB511414,BharatShip,88.0,0.0,1
BB511415,SwiftLogix,88.0,0.0,1
BB511416,SwiftLogix,65.0,0.0,1
BB511417,ZipEx,74.0,0.0,1
BB511418,SwiftLogix,110.0,0.0,1
BB511419,SwiftLogix,56.0,0.0,1
BB511420,SwiftLogix,83.0,0.0,1
BB511421,BharatShip,103.0,0.0,1
BB511422,BharatShip,122.0,0.0,2
BB511423,SwiftLogix,57.0,0.0,2
BB511424,BharatShip,83.0,0.0,2
BB511425,SwiftLogix,53.0,0.0,1
BB511426,ZipEx,91.0,0.0,1
BB511427,SwiftLogix,66.0,102.0,2
BB511428,SwiftLogix,68.0,0.0,1
BB511429,BharatShip,82.0,0.0,2
BB511430,BharatShip,91.0,0.0,1
BB511431,BharatShip,100.0,0.0,2
BB511432,SwiftLogix,79.0,0.0,1
BB511433,BharatShip,88.0,0.0,1
BB511434,ZipEx,58.0,0.0,1
BB511435,SwiftLogix,77.0,0.0,1
BB511436,BharatShip,71.0,0.0,2
BB511437,SwiftLogix,54.0,0.0,2
BB511438,SwiftLogix,69.0,0.0,1
BB511439,BharatShip,86.0,0.0,1
BB511440,SwiftLogix,138.0,0.0,1
BB511441,ZipEx,67.0,0.0,2
BB511442,BharatShip,99.0,0.0,1
BB511443,ZipEx,62.0,0.0,1
BB511444,BharatShip,70.0,0.0,1
BB511445,SwiftLogix,61.0,0.0,1
BB511446,BharatShip,65.0,0.0,1
BB511447,SwiftLogix,85.0,0.0,2
BB511448,SwiftLogix,44.0,0.0,1
BB511449,SwiftLogix,106.0,0.0,1
BB511450,SwiftLogix,66.0,0.0,1
BB511451,SwiftLogix,73.0,0.0,1
BB511452,ZipEx,49.0,0.0,1
BB511453,SwiftLogix,60.0,0.0,1
BB511454,BharatShip,134.0,0.0,2
BB511455,BharatShip,84.0,0.0,1
BB511456,SwiftLogix,76.0,0.0,1
BB511457,ZipEx,50.0,0.0,1
BB511458,SwiftLogix,88.0,0.0,1
BB511459,BharatShip,92.0,0.0,1
BB511460,BharatShip,83.0,0.0,1
BB511461,SwiftLogix,70.0,0.0,1
BB511462,SwiftLogix,85.0,0.0,1
BB511463,SwiftLogix,52.0,81.0,2
BB511464,SwiftLogix,60.0,0.0,1
BB511465,SwiftLogix,73.0,0.0,1
BB511466,ZipEx,71.0,0.0,1
BB511467,SwiftLogix,61.0,95.0,3
BB511468,BharatShip,84.0,130.0,3
BB511469,SwiftLogix,48.0,0.0,1
BB511470,SwiftLogix,66.0,0.0,2
BB511471,BharatShip,92.0,0.0,1
BB511472,BharatShip,105.0,0.0,1
BB511473,ZipEx,71.0,0.0,1
BB511474,SwiftLogix,54.0,0.0,1
BB511475,SwiftLogix,64.0,0.0,1
BB511476,SwiftLogix,127.0,0.0,1
BB511477,SwiftLogix,57.0,0.0,2
BB511478,SwiftLogix,97.0,0.0,1
BB511479,SwiftLogix,62.0,0.0,1
BB511480,SwiftLogix,115.0,178.0,2
BB511481,ZipEx,0.0,0.0,0
BB511482,SwiftLogix,73.0,0.0,1
BB511483,SwiftLogix,73.0,0.0,1
BB511484,ZipEx,65.0,0.0,1
BB511485,BharatShip,66.0,0.0,1
BB511486,SwiftLogix,64.0,0.0,1
BB511487,ZipEx,0.0,0.0,0
BB511488,ZipEx,52.0,0.0,1
BB511489,ZipEx,94.0,0.0,1
BB511490,ZipEx,84.0,0.0,1
BB511491,SwiftLogix,102.0,0.0,1
BB511492,ZipEx,83.0,129.0,3
BB511493,BharatShip,94.0,0.0,2
BB511494,SwiftLogix,76.0,0.0,1
BB511495,BharatShip,109.0,0.0,1
BB511496,ZipEx,81.0,126.0,3
BB511497,SwiftLogix,146.0,0.0,1
BB511498,ZipEx,55.0,0.0,1
BB511499,ZipEx,0.0,0.0,0
BB511500,SwiftLogix,49.0,0.0,1
BB511501,SwiftLogix,68.0,0.0,1
BB511502,SwiftLogix,59.0,0.0,1
BB511503,SwiftLogix,73.0,0.0,1
BB511504,SwiftLogix,67.0,0.0,1
BB511505,ZipEx,71.0,0.0,1
BB511506,SwiftLogix,51.0,0.0,1
BB511507,ZipEx,66.0,0.0,1
BB511508,SwiftLogix,70.0,0.0,1
BB511509,ZipEx,60.0,0.0,2
BB511510,BharatShip,110.0,0.0,2
BB511511,ZipEx,68.0,0.0,1
BB511512,SwiftLogix,64.0,0.0,1
BB511513,ZipEx,88.0,0.0,1
BB511514,ZipEx,110.0,0.0,1
BB511515,SwiftLogix,94.0,0.0,1
BB511516,ZipEx,56.0,0.0,1
BB511517,ZipEx,80.0,0.0,2
BB511518,ZipEx,101.0,0.0,1
BB511519,SwiftLogix,50.0,0.0,1
BB511520,ZipEx,49.0,0.0,1
BB511521,BharatShip,97.0,0.0,1
BB511522,BharatShip,73.0,0.0,1
BB511523,SwiftLogix,68.0,0.0,1
BB511524,BharatShip,82.0,127.0,3
BB511525,BharatShip,84.0,130.0,3
BB511526,ZipEx,122.0,0.0,1
BB511527,SwiftLogix,51.0,0.0,1
BB511528,SwiftLogix,72.0,0.0,1
BB511529,BharatShip,87.0,0.0,1
BB511530,SwiftLogix,65.0,0.0,1
BB511531,BharatShip,92.0,0.0,1
BB511532,ZipEx,110.0,0.0,1
BB511533,SwiftLogix,77.0,119.0,3
BB511534,ZipEx,69.0,0.0,1
BB511535,SwiftLogix,66.0,0.0,1
BB511536,BharatShip,97.0,0.0,1
BB511537,BharatShip,123.0,0.0,1
BB511538,ZipEx,87.0,135.0,3
BB511539,ZipEx,70.0,0.0,2
BB511540,SwiftLogix,78.0,0.0,1
BB511541,ZipEx,72.0,0.0,1
BB511542,BharatShip,81.0,0.0,1
BB511543,BharatShip,143.0,0.0,1
BB511544,SwiftLogix,60.0,0.0,1
BB511545,SwiftLogix,67.0,0.0,1
BB511546,BharatShip,117.0,0.0,1
BB511547,BharatShip,66.0,0.0,1
BB511548,SwiftLogix,63.0,0.0,1
BB511549,BharatShip,138.0,0.0,1
BB511550,SwiftLogix,79.0,0.0,1
BB511551,SwiftLogix,91.0,0.0,2
BB511552,SwiftLogix,0.0,0.0,0
BB511553,SwiftLogix,59.0,0.0,1
BB511554,SwiftLogix,62.0,0.0,1
BB511555,SwiftLogix,64.0,0.0,1
BB511556,BharatShip,99.0,0.0,1
BB511557,ZipEx,75.0,0.0,1
BB511558,SwiftLogix,85.0,0.0,1
BB511559,SwiftLogix,66.0,0.0,1
BB511560,SwiftLogix,56.0,0.0,1
BB511561,SwiftLogix,65.0,0.0,1
BB511562,SwiftLogix,58.0,0.0,1
BB511563,ZipEx,75.0,0.0,1
BB511564,SwiftLogix,89.0,0.0,1
BB511565,ZipEx,66.0,0.0,1
BB511566,ZipEx,87.0,0.0,1
BB511567,ZipEx,72.0,0.0,1
BB511568,ZipEx,120.0,186.0,3
BB511569,ZipEx,85.0,0.0,1
BB511570,SwiftLogix,96.0,0.0,1
BB511571,SwiftLogix,97.0,150.0,2
BB511572,SwiftLogix,65.0,0.0,1
BB511573,ZipEx,72.0,0.0,1
BB511574,ZipEx,69.0,0.0,1
BB511575,SwiftLogix,81.0,126.0,3
BB511576,ZipEx,72.0,0.0,1
BB511577,SwiftLogix,54.0,0.0,1
BB511578,SwiftLogix,62.0,0.0,1
BB511579,BharatShip,62.0,0.0,1
BB511580,BharatShip,92.0,0.0,1
BB511581,SwiftLogix,63.0,0.0,1
BB511582,BharatShip,86.0,0.0,1
BB511583,ZipEx,55.0,0.0,1
BB511584,SwiftLogix,86.0,0.0,1
BB511585,SwiftLogix,59.0,0.0,1
BB511586,SwiftLogix,57.0,0.0,1
BB511587,SwiftLogix,59.0,0.0,2
BB511588,ZipEx,72.0,0.0,2
BB511589,ZipEx,96.0,0.0,1
BB511590,BharatShip,59.0,0.0,1
BB511591,BharatShip,102.0,0.0,1
BB511592,SwiftLogix,66.0,0.0,1
BB511593,BharatShip,83.0,0.0,1
BB511594,SwiftLogix,71.0,0.0,1
BB511595,ZipEx,77.0,0.0,1
BB511596,SwiftLogix,70.0,0.0,1
BB511597,SwiftLogix,67.0,0.0,1
BB511598,SwiftLogix,58.0,0.0,1
BB511599,BharatShip,115.0,178.0,3
BB511600,SwiftLogix,76.0,0.0,1
BB511601,SwiftLogix,55.0,0.0,1
BB511602,SwiftLogix,57.0,0.0,1
BB511603,BharatShip,70.0,0.0,1
BB511604,BharatShip,85.0,0.0,1
BB511605,ZipEx,61.0,0.0,1
BB511606,BharatShip,87.0,135.0,2
BB511607,BharatShip,89.0,0.0,1
BB511608,BharatShip,75.0,0.0,1
BB511609,ZipEx,0.0,0.0,0
BB511610,SwiftLogix,62.0,0.0,1
BB511611,SwiftLogix,63.0,0.0,2
BB511612,BharatShip,85.0,0.0,1
BB511613,ZipEx,67.0,0.0,1
BB511614,BharatShip,84.0,0.0,1
BB511615,ZipEx,65.0,101.0,2
BB511616,SwiftLogix,77.0,0.0,1
BB511617,SwiftLogix,65.0,0.0,1
BB511618,ZipEx,67.0,0.0,1
BB511619,SwiftLogix,65.0,0.0,1
BB511620,BharatShip,120.0,0.0,1
BB511621,SwiftLogix,46.0,0.0,1
BB511622,ZipEx,64.0,0.0,1
BB511623,SwiftLogix,91.0,0.0,2
BB511624,ZipEx,73.0,0.0,1
BB511625,SwiftLogix,45.0,0.0,1
BB511626,SwiftLogix,93.0,144.0,3
BB511627,ZipEx,0.0,0.0,0
BB511628,SwiftLogix,57.0,0.0,1
BB511629,BharatShip,108.0,0.0,1
BB511630,SwiftLogix,60.0,0.0,1
BB511631,SwiftLogix,66.0,0.0,1
BB511632,SwiftLogix,50.0,0.0,1
BB511633,BharatShip,69.0,0.0,1
BB511634,SwiftLogix,54.0,0.0,2
BB511635,ZipEx,81.0,0.0,1
BB511636,SwiftLogix,60.0,0.0,1
BB511637,ZipEx,57.0,0.0,2
BB511638,SwiftLogix,68.0,0.0,1
BB511639,SwiftLogix,105.0,0.0,1
BB511640,SwiftLogix,67.0,0.0,1
BB511641,SwiftLogix,75.0,0.0,1
BB511642,BharatShip,80.0,0.0,1
BB511643,SwiftLogix,69.0,0.0,2
BB511644,SwiftLogix,67.0,0.0,1
BB511645,ZipEx,61.0,0.0,2
BB511646,ZipEx,124.0,0.0,2
BB511647,SwiftLogix,63.0,0.0,1
BB511648,BharatShip,74.0,0.0,1
BB511649,ZipEx,92.0,0.0,1
BB511650,SwiftLogix,45.0,0.0,1
BB511651,SwiftLogix,65.0,0.0,1
BB511652,SwiftLogix,92.0,0.0,1
BB511653,ZipEx,61.0,0.0,1
BB511654,ZipEx,92.0,0.0,1
BB511655,SwiftLogix,53.0,0.0,1
BB511656,SwiftLogix,69.0,0.0,1
BB511657,ZipEx,62.0,0.0,1
BB511658,SwiftLogix,70.0,0.0,1
BB511659,BharatShip,114.0,0.0,1
BB511660,ZipEx,76.0,0.0,1
BB511661,BharatShip,85.0,0.0,1
BB511662,ZipEx,67.0,0.0,1
BB511663,BharatShip,91.0,0.0,1
BB511664,SwiftLogix,66.0,0.0,1
BB511665,BharatShip,65.0,101.0,3
BB511666,SwiftLogix,90.0,0.0,1
BB511667,SwiftLogix,62.0,0.0,1
BB511668,SwiftLogix,66.0,0.0,1
BB511669,SwiftLogix,71.0,0.0,1
BB511670,SwiftLogix,56.0,0.0,1
BB511671,SwiftLogix,75.0,0.0,1
BB511672,ZipEx,102.0,0.0,1
BB511673,BharatShip,101.0,157.0,3
BB511674,BharatShip,91.0,0.0,1
BB511675,ZipEx,85.0,0.0,1
BB511676,BharatShip,56.0,0.0,1
BB511677,BharatShip,94.0,0.0,1
BB511678,SwiftLogix,73.0,113.0,3
BB511679,SwiftLogix,68.0,0.0,1
BB511680,ZipEx,112.0,0.0,1
BB511681,ZipEx,59.0,0.0,1
BB511682,ZipEx,66.0,0.0,1
BB511683,SwiftLogix,72.0,0.0,1
BB511684,BharatShip,89.0,0.0,1
BB511685,ZipEx,106.0,0.0,1
BB511686,SwiftLogix,62.0,0.0,1
BB511687,BharatShip,130.0,0.0,2
BB511688,BharatShip,109.0,0.0,1
BB511689,BharatShip,131.0,0.0,2
BB511690,ZipEx,67.0,0.0,1
BB511691,SwiftLogix,66.0,0.0,1
BB511692,BharatShip,119.0,0.0,2
BB511693,SwiftLogix,78.0,121.0,3
BB511694,SwiftLogix,89.0,0.0,1
BB511695,ZipEx,74.0,0.0,1
