order_id,customer_id,order_date,pincode,category,payment_mode,gross_order_value,discount_amount,delivery_fee_charged,product_cost,order_status
BB510525,C104631,2025-05-09,110456.0,Home Cleaning,COD,634.0,50.0,0.0,463.0,Delivered
BB521286,C108353,2025-12-06,110176.0,Baby Care,COD,1257.0,471.0,0.0,734.0,Delivered
BB526614,C113962,2025-07-22,110092.0,Haircare,Prepaid,1183.0,213.0,0.0,650.0,Delivered
BB519061,C113119,2025-11-27,110281.0,Skincare,COD,1221.0,100.0,0.0,516.0,Delivered
BB516513,C100018,2025-08-12,110225.0,Household Staples,Prepaid,550.0,56.0,49.0,420.0,Delivered
BB506533,C100832,2025-11-11,110351.0,Home Cleaning,COD,449.0,2.0,49.0,325.0,Delivered
BB518802,C111070,2025-10-08,110344.0,Home Cleaning,Prepaid,618.0,33.0,0.0,461.0,Delivered
BB510037,C108190,2026-02-17,110092.0,Home Cleaning,Prepaid,637.0,187.0,49.0,466.0,Delivered
BB530094,C103364,2025-08-15,110414.0,Skincare,Prepaid,776.0,187.0,0.0,361.0,Cancelled
BB526703,C107272,22-12-2025,110120.0,Household Staples,Prepaid,474.0,17.0,49.0,382.0,Delivered
BB512739,C108409,2025-07-03,110064.0,Household Staples,Prepaid,667.0,93.0,0.0,511.0,Delivered
BB514496,C114787,2025-12-21,110813.0,Baby Care,COD,712.0,240.0,49.0,463.0,Delivered
BB511851,C112412,2025-05-01,110050.0,Skincare,Prepaid,569.0,27.0,0.0,272.0,Delivered
BB506035,C113307,2026-02-25,110463.0,Household Staples,COD,260.0,35.0,49.0,207.0,Delivered
BB532028,C112137,2026-01-12,110596.0,Skincare,COD,508.0,30.0,49.0,224.0,Delivered
BB500813,C107076,2025-05-18,110666.0,Household Staples,Prepaid,559.0,120.0,49.0,466.0,Delivered
BB533259,C110842,2026-03-19,110120.0,Haircare,COD,349.0,43.0,49.0,196.0,Delivered
BB500276,C102474,2025-06-22,110547.0,Baby Care,COD,908.0,66.0,0.0,588.0,Delivered
BB510257,C111262,2025-07-28,110351.0,Household Staples,COD,357.0,82.0,49.0,302.0,Delivered
BB509275,C112467,2025-07-04,110351.0,Home Cleaning,Prepaid,957.0,119.0,0.0,700.0,Delivered
BB503203,C109369,2025-12-16,110337.0,Home Cleaning,Prepaid,478.0,53.0,49.0,347.0,Delivered
BB531767,C104431,2025-11-16,110694.0,Haircare,Prepaid,449.0,53.0,49.0,234.0,Delivered
BB523306,C113219,2025-07-16,110827.0,Haircare,COD,857.0,22.0,0.0,412.0,Delivered
BB525833,C113824,2025-12-23,110834.0,Skincare,COD,1028.0,238.0,0.0,446.0,Delivered
BB514452,C100662,2025-05-12,110141.0,Home Cleaning,COD,350.0,61.0,49.0,256.0,Delivered
BB526736,C107797,2026-03-29,110400.0,Home Cleaning,COD,661.0,61.0,0.0,447.0,Delivered
BB529692,C113629,2026-03-20,,Household Staples,COD,619.0,61.0,0.0,506.0,RTO
BB533678,C113349,2025-07-26,110463.0,Home Cleaning,COD,898.0,46.0,0.0,622.0,Delivered
BB526752,C100968,2025-07-30,110232.0,Haircare,Prepaid,460.0,49.0,49.0,222.0,Delivered
BB525994,C113458,2025-07-30,110526.0,Household Staples,COD,612.0,81.0,0.0,482.0,Cancelled
BB517923,C112149,2025-06-19,110316.0,Haircare,Prepaid,396.0,127.0,49.0,209.0,Delivered
BB524556,C103391,2026-03-18,110477.0,Home Cleaning,Prepaid,204.0,15.0,49.0,155.0,Delivered
BB503485,C110905,2025-10-12,110582.0,Haircare,COD,984.0,158.0,0.0,522.0,Delivered
BB516592,C114324,2025-04-05,110631.0,Baby Care,COD,834.0,155.0,0.0,465.0,Delivered
BB526290,C105591,2025-08-18,110092.0,Haircare,COD,586.0,85.0,0.0,301.0,Delivered
BB536666,C105159,2025-10-06,,Skincare,Prepaid,937.0,72.0,0.0,439.0,Delivered
BB502416,C113809,2026-03-03,110554.0,Home Cleaning,COD,762.0,88.0,0.0,527.0,Delivered
BB525346,C102727,2026-01-30,110603.0,Haircare,COD,426.0,87.0,49.0,255.0,Delivered
BB537664,C112664,2025-08-09,110449.0,Household Staples,Prepaid,633.0,91.0,0.0,543.0,Delivered
BB523208,C103309,2025-06-14,110575.0,Skincare,COD,767.0,104.0,0.0,322.0,Cancelled
BB533695,C111500,2025-10-13,110071.0,Skincare,COD,901.0,57.0,0.0,404.0,Delivered
BB500778,C105302,2025-05-15,110288.0,Baby Care,Prepaid,1294.0,78.0,0.0,806.0,Delivered
BB514971,C111036,2026-01-20,110400.0,Home Cleaning,Prepaid,618.0,77.0,0.0,450.0,Delivered
BB505150,C109504,2025-05-07,110162.0,Skincare,COD,1087.0,268.0,0.0,501.0,Delivered
BB536256,C104837,26-05-2025,110204.0,Home Cleaning,COD,688.0,147.0,0.0,483.0,RTO
BB507171,C110134,2025-07-11,110799.0,Haircare,COD,349.0,20.0,49.0,177.0,Delivered
BB506882,C113632,2025-09-04,110470.0,Skincare,COD,1080.0,187.0,0.0,433.0,Delivered
BB521663,C112996,2026-03-09,110071.0,Household Staples,COD,346.0,65.0,49.0,264.0,Delivered
BB517739,C103243,2025-05-07,110050.0,Haircare,Prepaid,779.0,19.0,0.0,421.0,Delivered
BB505010,C114473,2025-05-28,110274.0,Baby Care,COD,1350.0,80.0,0.0,802.0,Delivered
BB511991,C100477,2025-08-21,110302.0,Household Staples,Prepaid,525.0,16.0,0.0,409.0,Delivered
BB520927,C107419,2025-09-23,110379.0,Haircare,Prepaid,315.0,11.0,49.0,150.0,Delivered
BB532227,C108686,2025-06-02,110162.0,Skincare,Prepaid,911.0,25.0,0.0,401.0,Delivered
BB530946,C113998,2025-12-15,110050.0,Haircare,Prepaid,948.0,135.0,0.0,496.0,Delivered
BB521355,C115856,2025-07-19,110309.0,Skincare,COD,390.0,30.0,49.0,170.0,Delivered
BB533435,C106070,2025-08-11,110729.0,Home Cleaning,COD,862.0,111.0,0.0,616.0,Delivered
BB534379,C105750,2026-01-03,110477.0,Home Cleaning,COD,371.0,56.0,49.0,279.0,Delivered
BB507937,C115935,2025-04-11,110246.0,Baby Care,Prepaid,841.0,133.0,0.0,500.0,Delivered
BB506657,C104128,2025-06-10,110610.0,Home Cleaning,Prepaid,581.0,84.0,49.0,455.0,Delivered
BB507305,C113075,2025-08-05,110442.0,Skincare,COD,1269.0,271.0,0.0,601.0,Delivered
BB517069,C109324,2025-11-10,110225.0,Home Cleaning,COD,486.0,116.0,49.0,324.0,RTO
BB500175,C110287,2025-04-13,110596.0,Household Staples,COD,375.0,40.0,49.0,304.0,Delivered
BB537835,C109917,2026-03-05,110519.0,Baby Care,COD,915.0,124.0,0.0,527.0,Delivered
BB525039,C109389,2025-07-26,110225.0,Haircare,COD,768.0,144.0,0.0,364.0,Delivered
BB518704,C114406,2025-09-29,110211.0,Baby Care,COD,904.0,233.0,0.0,582.0,Delivered
BB516694,C102141,2026-01-29,110148.0,Haircare,COD,149.0,16.0,49.0,86.0,Delivered
BB503144,C115188,2025-10-31,110008.0,Baby Care,COD,1108.0,173.0,0.0,694.0,Delivered
BB526901,C107009,2025-11-03,110729.0,Home Cleaning,COD,348.0,29.0,49.0,255.0,Delivered
BB538679,C104351,2025-05-30,110057.0,Skincare,COD,852.0,69.0,0.0,382.0,Delivered
BB519144,C101978,2025-09-03,110568.0,Home Cleaning,Prepaid,724.0,29.0,0.0,513.0,Delivered
BB525421,C114049,2025-10-15,110036.0,Home Cleaning,Prepaid,476.0,78.0,49.0,362.0,Delivered
BB538558,C100139,2026-03-22,110001.0,Household Staples,Prepaid,476.0,79.0,49.0,394.0,Delivered
BB537350,C107900,2025-05-21,110281.0,Skincare,COD,951.0,147.0,0.0,419.0,Delivered
BB531548,C100131,2025-05-29,110092.0,Household Staples,Prepaid,285.0,48.0,49.0,239.0,Delivered
BB517337,C103810,2025-09-18,110505.0,Skincare,COD,1092.0,37.0,0.0,555.0,Delivered
BB515891,C114771,2026-02-09,110498.0,Haircare,COD,458.0,88.0,49.0,249.0,Delivered
BB538011,C103151,2026-01-31,110687.0,Skincare,COD,414.0,40.0,49.0,174.0,RTO
BB520819,C104349,2025-08-12,110785.0,Household Staples,COD,522.0,24.0,49.0,428.0,Delivered
BB529485,C105799,2026-03-25,110596.0,Skincare,Prepaid,942.0,27.0,0.0,452.0,Delivered
BB506435,C112161,2025-07-27,110064.0,Skincare,COD,676.0,139.0,0.0,286.0,RTO
BB538497,C103922,23-02-2026,110533.0,Baby Care,COD,1166.0,129.0,0.0,703.0,Delivered
BB500522,C105053,2025-11-25,110701.0,Skincare,COD,1267.0,260.0,0.0,540.0,Delivered
BB523976,C108176,2025-04-30,110526.0,Home Cleaning,Prepaid,393.0,136.0,49.0,272.0,Delivered
BB525616,C107089,2025-05-12,110197.0,Baby Care,Prepaid,731.0,10.0,0.0,407.0,Delivered
BB530552,C102298,2025-09-18,110561.0,Home Cleaning,COD,861.0,61.0,0.0,680.0,Delivered
BB531029,C105043,2025-08-11,110092.0,Household Staples,Prepaid,455.0,114.0,49.0,389.0,Delivered
BB517218,C111656,2026-01-20,110134.0,Household Staples,COD,246.0,24.0,49.0,213.0,Delivered
BB537072,C107648,2026-02-20,110400.0,Home Cleaning,COD,515.0,29.0,49.0,376.0,Delivered
BB511222,C111638,2025-10-06,110785.0,Household Staples,COD,571.0,30.0,0.0,454.0,Delivered
BB522107,C106205,2025-10-27,110344.0,Household Staples,COD,314.0,32.0,49.0,265.0,Delivered
BB522197,C103552,2025-07-16,110561.0,Household Staples,COD,443.0,32.0,49.0,373.0,Delivered
BB530386,C104525,2025-11-08,110610.0,Household Staples,COD,333.0,45.0,49.0,270.0,Delivered
BB510006,C115870,2025-11-09,110148.0,Household Staples,Prepaid,371.0,34.0,49.0,279.0,Delivered
BB528703,C103585,2025-10-05,110589.0,Household Staples,COD,340.0,19.0,49.0,262.0,Delivered
BB511100,C113620,2026-03-19,110806.0,Household Staples,COD,609.0,79.0,0.0,521.0,Delivered
BB502937,C108283,2025-04-08,110113.0,Home Cleaning,COD,209.0,20.0,49.0,139.0,Delivered
BB513738,C107129,2026-01-26,110120.0,Household Staples,Prepaid,219.0,3.0,49.0,182.0,Delivered
BB503774,C114982,2025-11-23,110295.0,Household Staples,COD,282.0,15.0,49.0,219.0,Delivered
BB532692,C106846,2025-09-18,110316.0,Baby Care,Prepaid,809.0,74.0,0.0,523.0,Delivered
BB529428,C110719,2025-10-13,110260.0,Skincare,Prepaid,314.0,57.0,49.0,161.0,Cancelled
BB538799,C111204,2025-12-09,110638.0,Household Staples,COD,336.0,23.0,49.0,282.0,Delivered
BB532349,C111970,2026-03-01,110267.0,Home Cleaning,COD,313.0,69.0,49.0,230.0,RTO
BB528781,C115396,2025-11-02,110036.0,Household Staples,Prepaid,569.0,129.0,49.0,485.0,Delivered
BB507899,C109111,2025-05-14,110736.0,Household Staples,Prepaid,428.0,73.0,49.0,337.0,Delivered
BB532162,C112919,2025-06-05,110400.0,Home Cleaning,Prepaid,149.0,25.0,49.0,104.0,Delivered
BB529247,C108851,2025-04-11,110631.0,Haircare,Prepaid,625.0,46.0,0.0,330.0,Delivered
BB522410,C108372,2025-09-04,110631.0,Skincare,COD,1055.0,132.0,0.0,492.0,Delivered
BB535870,C113327,2025-11-25,110050.0,Home Cleaning,COD,149.0,14.0,49.0,112.0,Delivered
BB509961,C105643,2026-03-15,110001.0,Household Staples,Prepaid,445.0,52.0,49.0,370.0,Delivered
BB521729,C103630,2025-09-07,110414.0,Household Staples,Prepaid,317.0,41.0,49.0,267.0,Delivered
BB508478,C105985,2025-05-25,110736.0,Skincare,COD,1003.0,72.0,0.0,473.0,Cancelled
BB520135,C113251,2026-02-04,110624.0,Baby Care,COD,1351.0,123.0,0.0,882.0,Delivered
BB532789,C100016,2026-02-08,110631.0,Household Staples,Prepaid,475.0,50.0,49.0,394.0,Delivered
BB522140,C112019,2025-09-14,110302.0,Household Staples,Prepaid,279.0,24.0,49.0,235.0,Delivered
BB520802,C107425,2025-07-11,110148.0,Baby Care,Prepaid,499.0,108.0,49.0,315.0,Delivered
BB534240,C114761,2026-03-20,110526.0,Skincare,Prepaid,475.0,6.0,49.0,213.0,Delivered
BB526886,C115984,2026-03-17,110190.0,Skincare,Prepaid,647.0,40.0,0.0,313.0,Delivered
BB534536,C100341,2025-12-29,110372.0,Skincare,Prepaid,747.0,32.0,0.0,319.0,Delivered
BB527962,C109719,2025-11-03,110050.0,Baby Care,COD,555.0,65.0,49.0,354.0,Delivered
BB522485,C109905,2026-02-25,110092.0,Home Cleaning,Prepaid,773.0,171.0,0.0,543.0,Delivered
BB521790,C114173,2025-12-18,110470.0,Household Staples,COD,472.0,41.0,49.0,374.0,Delivered
BB536598,C112542,2026-02-19,110743.0,Home Cleaning,Prepaid,391.0,127.0,49.0,284.0,Delivered
BB511791,C115891,2025-09-10,110309.0,Skincare,COD,918.0,120.0,0.0,422.0,Delivered
BB518552,C103339,2025-11-27,110554.0,Home Cleaning,Prepaid,603.0,37.0,0.0,422.0,Delivered
BB520166,C100355,2025-12-04,110015.0,Skincare,COD,618.0,54.0,0.0,293.0,Delivered
BB530916,C107265,2025-12-09,110407.0,Home Cleaning,COD,149.0,18.0,49.0,111.0,Delivered
BB524627,C104399,2025-11-23,110561.0,Home Cleaning,COD,601.0,43.0,0.0,432.0,Delivered
BB534650,C110241,2026-01-07,110491.0,Skincare,COD,941.0,86.0,0.0,410.0,Delivered
BB511935,C111159,2025-07-26,110029.0,Skincare,Prepaid,627.0,112.0,0.0,334.0,Delivered
BB513581,C103489,2025-04-19,110099.0,Haircare,Prepaid,636.0,127.0,0.0,335.0,Delivered
BB505106,C101132,2025-08-30,110456.0,Household Staples,COD,262.0,45.0,49.0,199.0,Delivered
BB512315,C115835,2025-05-20,110344.0,Haircare,Prepaid,900.0,198.0,0.0,431.0,Delivered
BB517699,C107176,2025-10-01,110505.0,Household Staples,COD,488.0,26.0,49.0,401.0,Delivered
BB502344,C112604,2025-12-21,110071.0,Baby Care,COD,1003.0,94.0,0.0,597.0,Delivered
BB500130,C106078,2025-11-30,110050.0,Household Staples,COD,531.0,158.0,49.0,459.0,Delivered
BB530921,C105820,2025-06-26,110554.0,Home Cleaning,COD,606.0,70.0,0.0,441.0,Delivered
BB517821,C115336,2025-07-26,110652.0,Haircare,COD,1055.0,74.0,0.0,593.0,Delivered
BB515585,C103603,2026-01-30,110631.0,Baby Care,Prepaid,993.0,136.0,0.0,555.0,Delivered
BB538748,C112880,2026-02-25,110162.0,Haircare,COD,526.0,87.0,49.0,242.0,Delivered
BB526028,C104211,2025-08-19,110470.0,Household Staples,COD,248.0,18.0,49.0,209.0,Delivered
BB524419,C104431,2025-04-16,110841.0,Home Cleaning,COD,722.0,26.0,0.0,521.0,Delivered
BB527598,C102535,2025-09-06,110211.0,Home Cleaning,Prepaid,336.0,12.0,49.0,229.0,Delivered
BB534267,C112028,2025-12-05,,Household Staples,COD,379.0,13.0,49.0,299.0,Delivered
BB509712,C109778,2025-09-10,110386.0,Skincare,Prepaid,1056.0,284.0,0.0,482.0,Delivered
BB535123,C110722,2026-01-01,110036.0,Household Staples,Prepaid,333.0,85.0,49.0,276.0,Delivered
BB535674,C104127,2025-05-09,110435.0,Skincare,COD,860.0,120.0,0.0,339.0,Delivered
BB506748,C115586,2025-12-02,110085.0,Haircare,Prepaid,719.0,12.0,0.0,359.0,Delivered
BB500386,C115318,2026-03-28,110372.0,Baby Care,Prepaid,677.0,93.0,0.0,458.0,Delivered
BB512032,C106084,2025-11-09,110295.0,Household Staples,Prepaid,534.0,42.0,49.0,445.0,Delivered
BB529427,C108813,2025-04-22,110617.0,Household Staples,COD,286.0,28.0,49.0,236.0,RTO
BB515838,C102582,2025-05-29,110232.0,Skincare,COD,1091.0,43.0,0.0,493.0,Delivered
BB521218,C109026,2025-07-31,110351.0,Haircare,Prepaid,776.0,49.0,0.0,369.0,Delivered
BB512960,C102891,2025-10-23,110428.0,Skincare,Prepaid,1247.0,75.0,0.0,527.0,Delivered
BB517015,C109976,2025-07-02,110575.0,Skincare,COD,836.0,255.0,0.0,328.0,Delivered
BB538302,C106840,2025-08-29,110834.0,Home Cleaning,COD,555.0,27.0,0.0,406.0,Delivered
BB508596,C106738,2025-12-25,110057.0,Baby Care,COD,1051.0,115.0,0.0,592.0,Delivered
BB527151,C112170,2025-04-12,110666.0,Skincare,COD,583.0,82.0,0.0,213.0,Delivered
BB513412,C111225,2025-12-23,110568.0,Skincare,COD,395.0,88.0,49.0,178.0,Delivered
BB506700,C111222,2025-12-29,110162.0,Household Staples,Prepaid,672.0,27.0,0.0,538.0,Delivered
BB505035,C106576,2025-05-29,110197.0,Skincare,COD,839.0,148.0,0.0,377.0,Cancelled
BB537430,C102486,2025-07-24,110134.0,Home Cleaning,COD,255.0,21.0,49.0,178.0,Delivered
BB539363,C114751,2025-08-04,110547.0,Skincare,COD,873.0,195.0,0.0,360.0,Delivered
BB532577,C115795,2025-08-27,110176.0,Skincare,COD,1029.0,39.0,0.0,432.0,RTO
BB507473,C109048,2025-09-03,110120.0,Home Cleaning,COD,333.0,19.0,49.0,229.0,Delivered
BB518250,C104928,2025-12-11,110330.0,Baby Care,COD,1199.0,432.0,0.0,776.0,Delivered
BB537672,C115736,2025-10-18,110547.0,Skincare,Prepaid,583.0,78.0,0.0,279.0,Delivered
BB533822,C105023,2025-12-25,110204.0,Home Cleaning,COD,807.0,5.0,0.0,583.0,Delivered
BB504491,C114563,2026-01-20,110442.0,Household Staples,COD,439.0,91.0,49.0,385.0,Delivered
BB500576,C112042,2025-09-17,110540.0,Haircare,COD,905.0,72.0,0.0,545.0,Delivered
BB536356,C112622,2025-09-15,110176.0,Household Staples,Prepaid,424.0,68.0,49.0,374.0,Delivered
BB535157,C112231,2025-11-02,110274.0,Baby Care,COD,1260.0,285.0,0.0,747.0,Delivered
BB526317,C105918,2025-08-29,110736.0,Haircare,COD,499.0,4.0,49.0,268.0,Delivered
BB526771,C106827,2025-06-16,110029.0,Skincare,Prepaid,694.0,8.0,0.0,272.0,Delivered
BB535081,C112728,2025-10-15,110155.0,Skincare,Prepaid,821.0,59.0,0.0,373.0,Delivered
BB500917,C105178,2025-10-04,110820.0,Household Staples,COD,604.0,34.0,0.0,520.0,Delivered
BB525171,C109644,2026-02-19,110064.0,Household Staples,Prepaid,776.0,59.0,0.0,594.0,Delivered
BB519272,C106283,2025-11-08,110190.0,Home Cleaning,Prepaid,300.0,24.0,49.0,225.0,Delivered
BB531203,C111489,2025-10-27,110533.0,Household Staples,COD,526.0,75.0,49.0,440.0,Delivered
BB529791,C111790,2026-03-09,110204.0,Skincare,COD,843.0,18.0,0.0,394.0,Delivered
BB507544,C105075,2025-10-25,110099.0,Home Cleaning,Prepaid,849.0,67.0,0.0,577.0,Delivered
BB524227,C115979,2026-03-22,110603.0,Skincare,Prepaid,788.0,125.0,0.0,384.0,Delivered
BB535096,C111813,2025-09-17,110834.0,Baby Care,Prepaid,660.0,169.0,49.0,458.0,Delivered
BB538555,C103069,2025-08-29,110736.0,Home Cleaning,Prepaid,734.0,6.0,0.0,530.0,Delivered
BB514742,C115674,2026-01-11,110183.0,Home Cleaning,Prepaid,520.0,27.0,49.0,352.0,Delivered
BB504625,C100114,2025-08-07,110428.0,Skincare,COD,1203.0,119.0,0.0,588.0,RTO
BB519364,C100449,2025-08-25,110022.0,Household Staples,Prepaid,522.0,86.0,49.0,425.0,Delivered
BB500945,C101685,2025-12-24,110337.0,Household Staples,COD,396.0,38.0,49.0,313.0,Delivered
BB510504,C102138,2025-12-02,110743.0,Haircare,Prepaid,544.0,73.0,49.0,286.0,RTO
BB505277,C105805,2025-05-14,110036.0,Skincare,COD,1044.0,157.0,0.0,502.0,Delivered
BB516327,C111050,2025-07-24,110141.0,Home Cleaning,COD,563.0,132.0,49.0,403.0,Delivered
BB500298,C107908,2025-08-07,110169.0,Skincare,Prepaid,653.0,168.0,49.0,279.0,Delivered
BB502957,C107271,2026-02-15,110414.0,Home Cleaning,Prepaid,419.0,71.0,49.0,320.0,Delivered
BB535487,C113029,2025-05-29,110666.0,Haircare,COD,731.0,86.0,0.0,359.0,Delivered
BB536491,C110558,2025-04-12,110449.0,Haircare,Prepaid,1127.0,96.0,0.0,610.0,Delivered
BB502360,C108812,2025-06-16,110036.0,Home Cleaning,COD,711.0,49.0,0.0,481.0,Delivered
BB534878,C112901,2025-07-03,110792.0,Baby Care,COD,910.0,139.0,0.0,543.0,Delivered
BB516994,C103286,2026-02-23,110491.0,Skincare,Prepaid,1399.0,299.0,0.0,607.0,Delivered
BB523983,C107919,2025-06-16,110561.0,Baby Care,COD,792.0,149.0,0.0,462.0,Delivered
BB514150,C114270,2025-08-25,110071.0,Baby Care,Prepaid,900.0,68.0,0.0,569.0,Delivered
BB530034,C100050,2025-12-01,110701.0,Haircare,Prepaid,701.0,35.0,0.0,356.0,Delivered
BB513515,C106328,2025-11-04,110092.0,Haircare,COD,803.0,15.0,0.0,431.0,Delivered
BB533832,C102731,2025-08-03,110484.0,Haircare,COD,772.0,90.0,0.0,413.0,Delivered
BB513636,C101316,2026-03-03,110358.0,Baby Care,Prepaid,948.0,117.0,0.0,507.0,Delivered
BB530653,C102727,2025-08-12,110274.0,Home Cleaning,COD,724.0,52.0,0.0,494.0,Delivered
BB534177,C105212,2025-07-14,110428.0,Household Staples,COD,667.0,136.0,0.0,574.0,Delivered
BB507316,C110968,2025-05-07,110694.0,Skincare,COD,796.0,93.0,0.0,348.0,Delivered
BB501989,C111244,2025-05-01,110617.0,Skincare,COD,773.0,91.0,0.0,379.0,Delivered
BB526269,C102630,2025-08-19,110596.0,Household Staples,COD,353.0,51.0,49.0,289.0,Delivered
BB511689,C101005,2025-12-17,110659.0,Haircare,COD,681.0,20.0,0.0,378.0,Delivered
BB520121,C110896,2025-11-11,110652.0,Household Staples,COD,501.0,157.0,49.0,400.0,Delivered
BB527519,C115351,2026-03-24,110449.0,Baby Care,Prepaid,779.0,84.0,0.0,520.0,Delivered
BB521099,C103328,2025-09-17,110393.0,Skincare,COD,599.0,99.0,0.0,250.0,Delivered
BB516472,C113587,2026-02-07,110064.0,Home Cleaning,COD,515.0,11.0,0.0,367.0,Delivered
BB536405,C103631,2025-04-27,110323.0,Haircare,Prepaid,649.0,46.0,0.0,301.0,Delivered
BB509855,C102809,2025-09-12,110141.0,Household Staples,COD,230.0,59.0,49.0,179.0,RTO
BB539874,C114996,2025-07-18,110148.0,Home Cleaning,Prepaid,706.0,92.0,0.0,529.0,Delivered
BB523735,C111769,2026-02-23,,Haircare,COD,1150.0,207.0,0.0,613.0,Delivered
BB514098,C107648,2025-05-31,110589.0,Baby Care,Prepaid,537.0,94.0,49.0,338.0,Delivered
BB539865,C109158,2025-07-17,110400.0,Household Staples,COD,620.0,80.0,0.0,497.0,Delivered
BB505672,C105852,2026-01-23,,Skincare,COD,734.0,38.0,0.0,336.0,Delivered
BB507715,C113926,2026-03-10,110540.0,Haircare,COD,679.0,28.0,0.0,314.0,Delivered
BB523666,C101327,2025-12-04,110386.0,Home Cleaning,COD,508.0,16.0,49.0,394.0,Delivered
BB532151,C113883,2025-12-05,110386.0,Skincare,COD,1156.0,414.0,0.0,467.0,Delivered
BB511472,C107372,2025-04-09,110561.0,Home Cleaning,COD,164.0,30.0,49.0,128.0,Delivered
BB532393,C106723,2026-02-01,110190.0,Haircare,COD,267.0,26.0,49.0,127.0,Delivered
BB504661,C107067,01-08-2025,110365.0,Home Cleaning,COD,787.0,47.0,0.0,567.0,Delivered
BB512012,C101309,2026-03-05,110015.0,Home Cleaning,COD,408.0,42.0,49.0,286.0,Delivered
BB523375,C115731,2025-05-01,110197.0,Household Staples,COD,255.0,53.0,49.0,212.0,Delivered
BB518842,C113862,13-04-2025,110785.0,Skincare,COD,651.0,54.0,0.0,251.0,Delivered
BB513720,C115758,2026-01-05,110288.0,Skincare,COD,345.0,46.0,49.0,156.0,Delivered
BB503071,C100738,2025-06-08,110106.0,Household Staples,Prepaid,149.0,21.0,49.0,131.0,Delivered
BB510490,C112119,2025-08-17,110428.0,Skincare,Prepaid,1344.0,287.0,0.0,564.0,Delivered
BB518315,C101095,2025-04-04,110316.0,Haircare,COD,852.0,177.0,0.0,461.0,Delivered
BB527487,C104911,2025-06-29,110162.0,Haircare,Prepaid,1226.0,238.0,0.0,590.0,Delivered
BB515331,C115777,2025-04-29,110561.0,Haircare,Prepaid,997.0,161.0,0.0,533.0,Delivered
BB519713,C109473,2026-02-11,110687.0,Haircare,COD,662.0,135.0,0.0,391.0,Delivered
BB501079,C102727,2026-02-22,110547.0,Skincare,Prepaid,940.0,167.0,0.0,400.0,Delivered
BB501527,C112397,2025-05-15,110134.0,Skincare,COD,639.0,59.0,0.0,258.0,Delivered
BB526237,C108931,2025-12-31,110316.0,Home Cleaning,COD,874.0,104.0,0.0,638.0,Delivered
BB530910,C103459,2026-02-19,110526.0,Skincare,COD,377.0,100.0,49.0,174.0,RTO
BB528101,C111104,2025-06-15,110561.0,Skincare,COD,1266.0,70.0,0.0,538.0,Delivered
BB535999,C108800,2025-08-26,110197.0,Skincare,Prepaid,1593.0,60.0,0.0,560.0,Delivered
BB527441,C112474,2025-09-29,110463.0,Skincare,COD,367.0,93.0,49.0,153.0,Delivered
BB537046,C103000,2026-02-28,110036.0,Home Cleaning,COD,659.0,137.0,0.0,460.0,Delivered
BB528733,C109111,2026-01-15,110253.0,Haircare,COD,636.0,45.0,0.0,353.0,Delivered
BB513361,C113074,2025-09-13,110652.0,Skincare,Prepaid,838.0,23.0,0.0,387.0,Delivered
BB518366,C104340,2025-09-26,110071.0,Home Cleaning,Prepaid,265.0,57.0,49.0,206.0,Delivered
BB534327,C107843,2025-11-11,110162.0,Baby Care,COD,1155.0,147.0,0.0,701.0,Delivered
BB522281,C107661,2026-03-08,110386.0,Skincare,COD,685.0,81.0,0.0,324.0,Delivered
BB525122,C115056,2025-10-04,110246.0,Home Cleaning,Prepaid,735.0,75.0,0.0,538.0,Delivered
BB521807,C110060,2025-06-17,110785.0,Haircare,COD,618.0,69.0,0.0,317.0,RTO
BB510546,C105803,2025-05-01,110218.0,Household Staples,Prepaid,251.0,12.0,49.0,193.0,Delivered
BB507617,C107207,2025-12-24,110715.0,Baby Care,COD,479.0,41.0,49.0,254.0,Delivered
BB520233,C110628,2025-07-15,110176.0,Skincare,COD,664.0,149.0,0.0,297.0,RTO
BB511718,C102241,13-06-2025,110239.0,Household Staples,Prepaid,560.0,117.0,49.0,473.0,Delivered
BB510619,C115876,2026-03-31,110827.0,Household Staples,COD,594.0,16.0,0.0,495.0,Delivered
BB530074,C114168,2025-09-23,110596.0,Home Cleaning,COD,997.0,193.0,0.0,737.0,Delivered
BB502688,C111036,2025-10-26,110008.0,Home Cleaning,Prepaid,800.0,86.0,0.0,614.0,Delivered
