order_id,order_date,customer_id,city,state,zone,pincode,category,payment_mode,courier_partner,acquisition_channel,order_status,gross_order_value,discount_amount,delivery_fee_charged,product_cost,forward_shipping_cost,rto_shipping_cost,net_order_value,net_revenue,delivery_revenue,cogs_effective,shipping_cost,payment_cost,contribution_margin,is_loss,value_band
BB529412,2025-12-19,C112071,Indore,Madhya Pradesh,Tier2,110631,Haircare,Prepaid,SwiftLogix,Influencer,Delivered,420.0,61.0,49.0,216.0,70.0,0.0,359.0,359.0,49.0,216.0,70.0,8.16,113.84,False,300-499
BB538637,2025-08-22,C105058,Bengaluru,Karnataka,Metro,110071,Household Staples,COD,ZipEx,Meta Ads,Delivered,290.0,15.0,49.0,242.0,57.0,0.0,275.0,275.0,49.0,242.0,57.0,25.0,0.0,False,Under 300
BB508533,2025-08-11,C101207,Pune,Maharashtra,Tier2,110456,Household Staples,Prepaid,BharatShip,Meta Ads,Delivered,468.0,45.0,49.0,391.0,71.0,0.0,423.0,423.0,49.0,391.0,71.0,9.44,0.56,False,300-499
BB511920,2025-06-25,C105899,Siliguri,West Bengal,Tier3,110764,Skincare,COD,BharatShip,Google Ads,Delivered,1410.0,215.0,0.0,604.0,137.0,0.0,1195.0,1195.0,0.0,604.0,137.0,25.0,429.0,False,1000+
BB508137,2025-09-21,C111253,Kochi,Kerala,Tier2,110575,Skincare,COD,ZipEx,Influencer,Delivered,1105.0,76.0,0.0,421.0,111.0,0.0,1029.0,1029.0,0.0,421.0,111.0,25.0,472.0,False,1000+
BB507120,2025-04-23,C111720,Gorakhpur,Uttar Pradesh,Tier3,110792,Haircare,COD,BharatShip,Meta Ads,Delivered,561.0,49.0,0.0,291.0,109.0,0.0,512.0,512.0,0.0,291.0,109.0,25.0,87.0,False,500-699
BB504581,2025-04-04,C107371,Delhi,Delhi,Metro,110239,Haircare,COD,SwiftLogix,Meta Ads,Delivered,456.0,116.0,49.0,204.0,68.0,0.0,340.0,340.0,49.0,204.0,68.0,25.0,92.0,False,300-499
BB535306,2026-03-18,C110842,Jaipur,Rajasthan,Tier2,110498,Skincare,Prepaid,SwiftLogix,Influencer,Delivered,319.0,49.0,49.0,161.0,94.0,0.0,270.0,270.0,49.0,161.0,94.0,6.38,57.62,False,Under 300
BB529002,2025-04-30,C106344,Kochi,Kerala,Tier2,110589,Baby Care,COD,ZipEx,Google Ads,Delivered,903.0,268.0,0.0,593.0,82.0,0.0,635.0,635.0,0.0,593.0,82.0,25.0,-65.0,True,500-699
BB530078,2025-12-16,C108864,Lucknow,Uttar Pradesh,Tier2,110526,Home Cleaning,Prepaid,SwiftLogix,Meta Ads,Delivered,1159.0,13.0,0.0,896.0,73.0,0.0,1146.0,1146.0,0.0,896.0,73.0,22.92,154.08,False,1000+
BB527957,2026-01-24,C100382,Indore,Madhya Pradesh,Tier2,110645,Baby Care,COD,SwiftLogix,Google Ads,Delivered,726.0,175.0,0.0,446.0,75.0,0.0,551.0,551.0,0.0,446.0,75.0,25.0,5.0,False,500-699
BB500191,2026-02-07,C113133,Delhi,Delhi,Metro,110197,Haircare,COD,SwiftLogix,Meta Ads,Delivered,487.0,106.0,49.0,262.0,80.0,0.0,381.0,381.0,49.0,262.0,80.0,25.0,63.0,False,300-499
BB514718,2026-02-03,C115330,Bengaluru,Karnataka,Metro,110085,Household Staples,Prepaid,SwiftLogix,Referral,Delivered,527.0,3.0,0.0,418.0,67.0,0.0,524.0,524.0,0.0,418.0,67.0,10.48,28.52,False,500-699
BB512426,2025-06-22,C110225,Bengaluru,Karnataka,Metro,110085,Haircare,COD,SwiftLogix,Google Ads,Delivered,746.0,19.0,0.0,398.0,59.0,0.0,727.0,727.0,0.0,398.0,59.0,25.0,245.0,False,700-999
BB504517,2025-05-21,C114990,Lucknow,Uttar Pradesh,Tier2,110526,Household Staples,COD,BharatShip,Referral,Delivered,251.0,43.0,49.0,210.0,82.0,0.0,208.0,208.0,49.0,210.0,82.0,25.0,-60.0,True,Under 300
BB534704,2025-11-14,C113477,Jaipur,Rajasthan,Tier2,110498,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,149.0,27.0,49.0,117.0,91.0,0.0,122.0,122.0,49.0,117.0,91.0,25.0,-62.0,True,Under 300
BB501441,2025-11-21,C109538,Delhi,Delhi,Metro,110197,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,628.0,26.0,0.0,249.0,73.0,0.0,602.0,602.0,0.0,249.0,73.0,12.04,267.96,False,500-699
BB521987,2026-03-10,C113204,Mumbai,Maharashtra,Metro,110155,Household Staples,COD,SwiftLogix,Referral,RTO,268.0,46.0,49.0,227.0,65.0,101.0,222.0,0.0,0.0,34.05,166.0,0.0,-200.05,True,Under 300
BB539237,2025-05-12,C111557,Delhi,Delhi,Metro,110211,Baby Care,Prepaid,ZipEx,Meta Ads,Delivered,1063.0,103.0,0.0,666.0,60.0,0.0,960.0,960.0,0.0,666.0,60.0,19.2,214.8,False,700-999
BB500521,2025-06-27,C110853,Jaipur,Rajasthan,Tier2,110512,Baby Care,COD,BharatShip,Meta Ads,Delivered,984.0,200.0,0.0,613.0,95.0,0.0,784.0,784.0,0.0,613.0,95.0,25.0,51.0,False,700-999
BB520156,2025-10-11,C112028,Hyderabad,Telangana,Metro,110344,Haircare,COD,ZipEx,Influencer,Delivered,1011.0,52.0,0.0,564.0,44.0,0.0,959.0,959.0,0.0,564.0,44.0,25.0,326.0,False,700-999
BB524757,2025-07-21,C111959,Kochi,Kerala,Tier2,110603,Household Staples,COD,BharatShip,Meta Ads,Delivered,581.0,7.0,0.0,466.0,91.0,0.0,574.0,574.0,0.0,466.0,91.0,25.0,-8.0,True,500-699
BB503207,2025-11-06,C103276,Indore,Madhya Pradesh,Tier2,110631,Skincare,Prepaid,BharatShip,Organic,Delivered,560.0,50.0,0.0,213.0,75.0,0.0,510.0,510.0,0.0,213.0,75.0,10.2,211.8,False,500-699
BB518035,2025-11-10,C112648,Pune,Maharashtra,Tier2,110435,Haircare,COD,ZipEx,Google Ads,Delivered,286.0,46.0,49.0,164.0,64.0,0.0,240.0,240.0,49.0,164.0,64.0,25.0,36.0,False,Under 300
BB523653,2025-09-18,C107584,Mumbai,Maharashtra,Metro,110141,Household Staples,COD,ZipEx,Organic,Delivered,319.0,72.0,49.0,255.0,78.0,0.0,247.0,247.0,49.0,255.0,78.0,25.0,-62.0,True,Under 300
BB515593,2025-10-02,C115446,Bengaluru,Karnataka,Metro,110050,Home Cleaning,COD,SwiftLogix,Google Ads,Delivered,738.0,97.0,0.0,553.0,64.0,0.0,641.0,641.0,0.0,553.0,64.0,25.0,-1.0,True,500-699
BB518957,2026-03-15,C105023,Jaipur,Rajasthan,Tier2,110519,Haircare,COD,BharatShip,Google Ads,Delivered,1124.0,48.0,0.0,576.0,91.0,0.0,1076.0,1076.0,0.0,576.0,91.0,25.0,384.0,False,1000+
BB531138,2025-12-16,C100442,Chennai,Tamil Nadu,Metro,110365,Household Staples,COD,SwiftLogix,Organic,Delivered,425.0,64.0,49.0,359.0,74.0,0.0,361.0,361.0,49.0,359.0,74.0,25.0,-48.0,True,300-499
BB526785,2025-05-23,C105944,Bengaluru,Karnataka,Metro,110085,Skincare,Prepaid,SwiftLogix,Organic,Delivered,545.0,35.0,0.0,244.0,69.0,0.0,510.0,510.0,0.0,244.0,69.0,10.2,186.8,False,500-699
BB531705,2025-12-03,C102919,Kochi,Kerala,Tier2,110582,Household Staples,COD,BharatShip,Organic,Delivered,479.0,60.0,49.0,363.0,108.0,0.0,419.0,419.0,49.0,363.0,108.0,25.0,-28.0,True,300-499
BB520089,2025-05-17,C107491,Gorakhpur,Uttar Pradesh,Tier3,110778,Household Staples,Prepaid,BharatShip,Google Ads,Delivered,502.0,62.0,49.0,395.0,106.0,0.0,440.0,440.0,49.0,395.0,106.0,9.78,-21.78,True,300-499
BB539510,2026-03-22,C110674,Mumbai,Maharashtra,Metro,110155,Haircare,COD,ZipEx,Meta Ads,Cancelled,384.0,59.0,49.0,206.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300-499
BB508282,2025-09-10,C100004,Siliguri,West Bengal,Tier3,110750,Household Staples,COD,BharatShip,Influencer,Delivered,228.0,4.0,49.0,196.0,85.0,0.0,224.0,224.0,49.0,196.0,85.0,25.0,-33.0,True,Under 300
BB508217,2025-09-26,C105179,Hyderabad,Telangana,Metro,110344,Haircare,COD,SwiftLogix,Google Ads,Delivered,899.0,35.0,0.0,520.0,66.0,0.0,864.0,864.0,0.0,520.0,66.0,25.0,253.0,False,700-999
BB522863,2025-06-24,C107292,Ranchi,Jharkhand,Tier3,110715,Haircare,COD,BharatShip,Meta Ads,Delivered,993.0,99.0,0.0,523.0,96.0,0.0,894.0,894.0,0.0,523.0,96.0,25.0,250.0,False,700-999
BB521290,2025-08-31,C103900,Delhi,Delhi,Metro,110274,Baby Care,Prepaid,SwiftLogix,Google Ads,RTO,1205.0,312.0,0.0,772.0,60.0,93.0,893.0,0.0,0.0,115.8,153.0,0.0,-268.8,True,700-999
BB526573,2026-02-04,C109146,Delhi,Delhi,Metro,110239,Household Staples,COD,SwiftLogix,Google Ads,Delivered,650.0,64.0,0.0,590.0,68.0,0.0,586.0,586.0,0.0,590.0,68.0,25.0,-97.0,True,500-699
BB531077,2025-07-02,C104137,Indore,Madhya Pradesh,Tier2,110624,Household Staples,COD,SwiftLogix,Google Ads,Delivered,275.0,48.0,49.0,226.0,99.0,0.0,227.0,227.0,49.0,226.0,99.0,25.0,-74.0,True,Under 300
BB520494,2026-01-30,C100958,Mumbai,Maharashtra,Metro,110190,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,782.0,123.0,0.0,342.0,58.0,0.0,659.0,659.0,0.0,342.0,58.0,13.18,245.82,False,500-699
BB517992,2026-02-28,C110083,Lucknow,Uttar Pradesh,Tier2,110540,Skincare,COD,SwiftLogix,Meta Ads,Delivered,922.0,172.0,0.0,403.0,97.0,0.0,750.0,750.0,0.0,403.0,97.0,25.0,225.0,False,700-999
BB518561,2025-09-14,C111235,Delhi,Delhi,Metro,110246,Skincare,COD,SwiftLogix,Meta Ads,Delivered,985.0,189.0,0.0,410.0,65.0,0.0,796.0,796.0,0.0,410.0,65.0,25.0,296.0,False,700-999
BB516599,2025-08-24,C108705,Lucknow,Uttar Pradesh,Tier2,110568,Skincare,COD,ZipEx,Google Ads,Delivered,1348.0,377.0,0.0,676.0,97.0,0.0,971.0,971.0,0.0,676.0,97.0,25.0,173.0,False,700-999
BB538310,2026-02-13,C111163,Delhi,Delhi,Metro,110253,Skincare,COD,SwiftLogix,Google Ads,Delivered,1046.0,104.0,0.0,459.0,55.0,0.0,942.0,942.0,0.0,459.0,55.0,25.0,403.0,False,700-999
BB517286,2025-10-23,C109124,Lucknow,Uttar Pradesh,Tier2,110568,Home Cleaning,Prepaid,BharatShip,Influencer,Delivered,819.0,22.0,0.0,604.0,80.0,0.0,797.0,797.0,0.0,604.0,80.0,15.94,97.06,False,700-999
BB509486,2025-12-22,C105808,Chennai,Tamil Nadu,Metro,110351,Home Cleaning,Prepaid,ZipEx,Influencer,Delivered,989.0,174.0,0.0,680.0,68.0,0.0,815.0,815.0,0.0,680.0,68.0,16.3,50.7,False,700-999
BB526328,2026-03-17,C105977,Hyderabad,Telangana,Metro,110288,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,483.0,49.0,49.0,372.0,63.0,0.0,434.0,434.0,49.0,372.0,63.0,9.66,38.34,False,300-499
BB517907,2025-06-10,C109176,Pune,Maharashtra,Tier2,110428,Skincare,Prepaid,SwiftLogix,Google Ads,Cancelled,899.0,94.0,0.0,428.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,False,700-999
BB535439,2025-06-06,C107578,Guwahati,Assam,Tier3,110666,Haircare,COD,BharatShip,Organic,RTO,503.0,27.0,49.0,282.0,110.0,170.0,476.0,0.0,0.0,42.3,280.0,0.0,-322.3,True,300-499
BB522414,2025-11-01,C102646,Guwahati,Assam,Tier3,110659,Haircare,COD,BharatShip,Organic,Delivered,553.0,45.0,0.0,273.0,115.0,0.0,508.0,508.0,0.0,273.0,115.0,25.0,95.0,False,500-699
BB521111,2025-05-12,C110205,Lucknow,Uttar Pradesh,Tier2,110526,Haircare,COD,BharatShip,Meta Ads,Delivered,484.0,35.0,49.0,226.0,97.0,0.0,449.0,449.0,49.0,226.0,97.0,25.0,150.0,False,300-499
BB514225,2026-03-12,C103437,Lucknow,Uttar Pradesh,Tier2,110526,Home Cleaning,COD,BharatShip,Referral,Delivered,685.0,4.0,0.0,467.0,74.0,0.0,681.0,681.0,0.0,467.0,74.0,25.0,115.0,False,500-699
BB520350,2025-12-28,C106257,Bengaluru,Karnataka,Metro,110015,Skincare,COD,ZipEx,Organic,Delivered,1107.0,118.0,0.0,482.0,67.0,0.0,989.0,989.0,0.0,482.0,67.0,25.0,415.0,False,700-999
BB539247,2026-01-07,C114421,Chennai,Tamil Nadu,Metro,110407,Baby Care,COD,ZipEx,Influencer,Delivered,315.0,11.0,49.0,190.0,61.0,0.0,304.0,304.0,49.0,190.0,61.0,25.0,77.0,False,300-499
BB504034,2026-01-09,C101207,Lucknow,Uttar Pradesh,Tier2,110561,Skincare,COD,BharatShip,Meta Ads,Delivered,1117.0,98.0,0.0,482.0,74.0,0.0,1019.0,1019.0,0.0,482.0,74.0,25.0,438.0,False,1000+
BB538916,2026-03-05,C105218,Pune,Maharashtra,Tier2,110463,Baby Care,COD,BharatShip,Google Ads,Delivered,748.0,122.0,0.0,431.0,98.0,0.0,626.0,626.0,0.0,431.0,98.0,25.0,72.0,False,500-699
BB525019,2025-06-18,C106953,Bengaluru,Karnataka,Metro,110036,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,817.0,38.0,0.0,398.0,67.0,0.0,779.0,779.0,0.0,398.0,67.0,15.58,298.42,False,700-999
BB532122,2026-03-13,C105038,Delhi,Delhi,Metro,110232,Haircare,Prepaid,ZipEx,Google Ads,Delivered,307.0,14.0,49.0,178.0,69.0,0.0,293.0,293.0,49.0,178.0,69.0,6.84,88.16,False,Under 300
BB523411,2026-01-10,C112331,Pune,Maharashtra,Tier2,110435,Haircare,COD,ZipEx,Meta Ads,Delivered,756.0,77.0,0.0,368.0,86.0,0.0,679.0,679.0,0.0,368.0,86.0,25.0,200.0,False,500-699
BB514910,2025-11-09,C102845,Delhi,Delhi,Metro,110246,Baby Care,Prepaid,SwiftLogix,Google Ads,Delivered,667.0,112.0,0.0,448.0,74.0,0.0,555.0,555.0,0.0,448.0,74.0,11.1,21.9,False,500-699
BB521403,2025-09-18,C104384,Mumbai,Maharashtra,Metro,110113,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,1358.0,106.0,0.0,693.0,70.0,0.0,1252.0,1252.0,0.0,693.0,70.0,25.04,463.96,False,1000+
BB523115,2025-10-25,C114085,Bengaluru,Karnataka,Metro,110050,Baby Care,COD,SwiftLogix,Meta Ads,Delivered,849.0,31.0,0.0,538.0,65.0,0.0,818.0,818.0,0.0,538.0,65.0,25.0,190.0,False,700-999
BB503001,2025-04-11,C107382,Mumbai,Maharashtra,Metro,110169,Haircare,Prepaid,ZipEx,Influencer,Delivered,1049.0,54.0,0.0,504.0,63.0,0.0,995.0,995.0,0.0,504.0,63.0,19.9,408.1,False,700-999
BB501043,2025-12-06,C106193,Indore,Madhya Pradesh,Tier2,110638,Home Cleaning,COD,BharatShip,Meta Ads,Delivered,478.0,28.0,49.0,363.0,84.0,0.0,450.0,450.0,49.0,363.0,84.0,25.0,27.0,False,300-499
BB510811,2025-07-19,C109851,Mumbai,Maharashtra,Metro,110190,Home Cleaning,Prepaid,SwiftLogix,Referral,Delivered,504.0,31.0,49.0,384.0,64.0,0.0,473.0,473.0,49.0,384.0,64.0,10.44,63.56,False,300-499
BB532824,2025-10-04,C114978,Bengaluru,Karnataka,Metro,110043,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,621.0,30.0,0.0,551.0,79.0,0.0,591.0,591.0,0.0,551.0,79.0,11.82,-50.82,True,500-699
BB511518,2026-01-22,C113228,Indore,Madhya Pradesh,Tier2,110638,Skincare,COD,ZipEx,Influencer,Delivered,638.0,151.0,49.0,279.0,101.0,0.0,487.0,487.0,49.0,279.0,101.0,25.0,131.0,False,300-499
BB515433,2025-11-04,C100886,Mumbai,Maharashtra,Metro,110148,Home Cleaning,Prepaid,SwiftLogix,Influencer,Delivered,464.0,7.0,49.0,332.0,56.0,0.0,457.0,457.0,49.0,332.0,56.0,10.12,107.88,False,300-499
BB512160,2026-02-20,C110385,Jaipur,Rajasthan,Tier2,110505,Haircare,Prepaid,ZipEx,Organic,Delivered,549.0,44.0,0.0,237.0,89.0,0.0,505.0,505.0,0.0,237.0,89.0,10.1,168.9,False,500-699
BB506777,2025-09-29,C112125,Kochi,Kerala,Tier2,110596,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,584.0,121.0,49.0,433.0,81.0,0.0,463.0,463.0,49.0,433.0,81.0,25.0,-27.0,True,300-499
BB525872,2025-07-03,C100697,Delhi,Delhi,Metro,110204,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,489.0,12.0,49.0,402.0,68.0,0.0,477.0,477.0,49.0,402.0,68.0,25.0,31.0,False,300-499
BB526748,2025-05-31,C101347,Delhi,Delhi,Metro,110204,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,149.0,12.0,49.0,114.0,58.0,0.0,137.0,137.0,49.0,114.0,58.0,3.72,10.28,False,Under 300
BB526152,2025-04-23,C101095,Mumbai,Maharashtra,Metro,110176,Home Cleaning,Prepaid,SwiftLogix,Referral,Delivered,264.0,4.0,49.0,199.0,60.0,0.0,260.0,260.0,49.0,199.0,60.0,6.18,43.82,False,Under 300
BB514361,2025-06-23,C107265,Mumbai,Maharashtra,Metro,110113,Home Cleaning,COD,SwiftLogix,Organic,Delivered,248.0,12.0,49.0,167.0,51.0,0.0,236.0,236.0,49.0,167.0,51.0,25.0,42.0,False,Under 300
BB506445,2025-08-14,C108126,Bengaluru,Karnataka,Metro,110092,Household Staples,COD,ZipEx,Google Ads,Delivered,587.0,20.0,0.0,522.0,68.0,0.0,567.0,567.0,0.0,522.0,68.0,25.0,-48.0,True,500-699
BB539808,2026-01-10,C100101,Bengaluru,Karnataka,Metro,110071,Home Cleaning,COD,ZipEx,Google Ads,Delivered,857.0,87.0,0.0,664.0,55.0,0.0,770.0,770.0,0.0,664.0,55.0,25.0,26.0,False,700-999
BB512006,2025-10-05,C104876,Lucknow,Uttar Pradesh,Tier2,110540,Household Staples,Prepaid,SwiftLogix,Influencer,Delivered,561.0,106.0,49.0,442.0,81.0,0.0,455.0,455.0,49.0,442.0,81.0,10.08,-29.08,True,300-499
BB506932,2025-07-07,C105707,Bengaluru,Karnataka,Metro,110043,Skincare,Prepaid,ZipEx,Meta Ads,Delivered,1052.0,69.0,0.0,530.0,63.0,0.0,983.0,983.0,0.0,530.0,63.0,19.66,370.34,False,700-999
BB520894,2025-12-15,C111317,Mumbai,Maharashtra,Metro,110120,Home Cleaning,Prepaid,ZipEx,Organic,Delivered,839.0,73.0,0.0,540.0,60.0,0.0,766.0,766.0,0.0,540.0,60.0,15.32,150.68,False,700-999
BB526149,2025-06-04,C113870,Hyderabad,Telangana,Metro,110288,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,657.0,15.0,0.0,491.0,66.0,0.0,642.0,642.0,0.0,491.0,66.0,25.0,60.0,False,500-699
BB525202,2025-05-24,C113439,Mumbai,Maharashtra,Metro,110106,Household Staples,Prepaid,SwiftLogix,Referral,Delivered,659.0,84.0,0.0,566.0,56.0,0.0,575.0,575.0,0.0,566.0,56.0,11.5,-58.5,True,500-699
BB518457,2025-11-21,C101124,Ranchi,Jharkhand,Tier3,110715,Home Cleaning,COD,BharatShip,Meta Ads,Delivered,499.0,66.0,49.0,361.0,131.0,0.0,433.0,433.0,49.0,361.0,131.0,25.0,-35.0,True,300-499
BB512139,2025-10-13,C107317,Jaipur,Rajasthan,Tier2,110491,Household Staples,COD,SwiftLogix,Influencer,Delivered,635.0,79.0,0.0,557.0,76.0,0.0,556.0,556.0,0.0,557.0,76.0,25.0,-102.0,True,500-699
BB537968,2026-01-27,C106303,Hyderabad,Telangana,Metro,110316,Haircare,COD,SwiftLogix,Influencer,Delivered,711.0,62.0,0.0,384.0,69.0,0.0,649.0,649.0,0.0,384.0,69.0,25.0,171.0,False,500-699
BB530261,2025-07-20,C105175,Indore,Madhya Pradesh,Tier2,110638,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,627.0,168.0,49.0,423.0,94.0,0.0,459.0,459.0,49.0,423.0,94.0,25.0,-34.0,True,300-499
BB516648,2025-08-02,C100202,Mumbai,Maharashtra,Metro,110141,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,464.0,27.0,49.0,374.0,60.0,0.0,437.0,437.0,49.0,374.0,60.0,25.0,27.0,False,300-499
BB507847,2025-07-09,C106663,Bengaluru,Karnataka,Metro,110071,Skincare,Prepaid,ZipEx,Google Ads,Delivered,194.0,9.0,49.0,92.0,72.0,0.0,185.0,185.0,49.0,92.0,72.0,4.68,65.32,False,Under 300
BB535133,2025-07-21,C111303,Hyderabad,Telangana,Metro,110323,Haircare,COD,SwiftLogix,Influencer,Delivered,742.0,89.0,0.0,401.0,66.0,0.0,653.0,653.0,0.0,401.0,66.0,25.0,161.0,False,500-699
BB527545,2026-03-28,C107435,Guwahati,Assam,Tier3,110666,Skincare,COD,BharatShip,Google Ads,Delivered,980.0,68.0,0.0,498.0,90.0,0.0,912.0,912.0,0.0,498.0,90.0,25.0,299.0,False,700-999
BB528534,2025-07-09,C102060,Hyderabad,Telangana,Metro,110288,Home Cleaning,COD,SwiftLogix,Organic,RTO,722.0,177.0,0.0,513.0,63.0,98.0,545.0,0.0,0.0,76.95,161.0,0.0,-237.95,True,500-699
BB535811,2025-10-01,C114948,Lucknow,Uttar Pradesh,Tier2,110533,Skincare,COD,BharatShip,Meta Ads,RTO,506.0,58.0,49.0,240.0,76.0,118.0,448.0,0.0,0.0,36.0,194.0,0.0,-230.0,True,300-499
BB521875,2025-09-01,C108073,Bengaluru,Karnataka,Metro,110057,Haircare,Prepaid,SwiftLogix,Google Ads,Delivered,459.0,83.0,49.0,229.0,67.0,0.0,376.0,376.0,49.0,229.0,67.0,8.5,120.5,False,300-499
BB513914,2025-05-06,C111872,Delhi,Delhi,Metro,110274,Household Staples,COD,SwiftLogix,Organic,Delivered,164.0,36.0,49.0,146.0,62.0,0.0,128.0,128.0,49.0,146.0,62.0,25.0,-56.0,True,Under 300
BB511127,2025-05-26,C113514,Indore,Madhya Pradesh,Tier2,110617,Household Staples,COD,ZipEx,Organic,Delivered,665.0,26.0,0.0,550.0,80.0,0.0,639.0,639.0,0.0,550.0,80.0,25.0,-16.0,True,500-699
BB502858,2025-05-08,C100125,Jaipur,Rajasthan,Tier2,110512,Home Cleaning,COD,SwiftLogix,Organic,RTO,309.0,53.0,49.0,239.0,98.0,152.0,256.0,0.0,0.0,35.85,250.0,0.0,-285.85,True,Under 300
BB533617,2025-04-27,C107505,Delhi,Delhi,Metro,110246,Skincare,Prepaid,SwiftLogix,Organic,Delivered,293.0,28.0,49.0,139.0,77.0,0.0,265.0,265.0,49.0,139.0,77.0,6.28,91.72,False,Under 300
BB525002,2025-10-19,C115917,Delhi,Delhi,Metro,110239,Haircare,COD,SwiftLogix,Google Ads,Delivered,308.0,65.0,49.0,171.0,71.0,0.0,243.0,243.0,49.0,171.0,71.0,25.0,25.0,False,Under 300
BB536757,2025-10-01,C111981,Delhi,Delhi,Metro,110197,Baby Care,COD,ZipEx,Organic,Delivered,989.0,75.0,0.0,568.0,50.0,0.0,914.0,914.0,0.0,568.0,50.0,25.0,271.0,False,700-999
BB527640,2025-11-06,C113726,Lucknow,Uttar Pradesh,Tier2,110554,Household Staples,COD,ZipEx,Influencer,Delivered,456.0,108.0,49.0,375.0,110.0,0.0,348.0,348.0,49.0,375.0,110.0,25.0,-113.0,True,300-499
BB523446,2025-10-14,C109879,Indore,Madhya Pradesh,Tier2,110652,Skincare,COD,BharatShip,Influencer,Delivered,440.0,17.0,49.0,201.0,91.0,0.0,423.0,423.0,49.0,201.0,91.0,25.0,155.0,False,300-499
BB539096,2025-05-15,C105361,Chennai,Tamil Nadu,Metro,110358,Baby Care,Prepaid,BharatShip,Google Ads,Delivered,791.0,75.0,0.0,470.0,71.0,0.0,716.0,716.0,0.0,470.0,71.0,14.32,160.68,False,700-999
BB515268,2025-04-26,C113562,Bhagalpur,Bihar,Tier3,110834,Skincare,COD,BharatShip,Referral,RTO,616.0,84.0,0.0,260.0,109.0,169.0,532.0,0.0,0.0,39.0,278.0,0.0,-317.0,True,500-699
BB502683,2025-08-16,C105823,Delhi,Delhi,Metro,110218,Home Cleaning,Prepaid,SwiftLogix,Organic,Delivered,579.0,65.0,0.0,418.0,63.0,0.0,514.0,514.0,0.0,418.0,63.0,10.28,22.72,False,500-699
BB526577,2025-08-29,C109502,Guwahati,Assam,Tier3,110687,Household Staples,COD,BharatShip,Influencer,Delivered,149.0,3.0,49.0,122.0,99.0,0.0,146.0,146.0,49.0,122.0,99.0,25.0,-51.0,True,Under 300
BB507652,2025-12-17,C114522,Guwahati,Assam,Tier3,110687,Skincare,Prepaid,BharatShip,Organic,Delivered,506.0,68.0,49.0,250.0,120.0,0.0,438.0,438.0,49.0,250.0,120.0,9.74,107.26,False,300-499
BB519906,2026-02-20,C108826,Ranchi,Jharkhand,Tier3,110722,Household Staples,COD,BharatShip,Meta Ads,Delivered,557.0,10.0,0.0,425.0,95.0,0.0,547.0,547.0,0.0,425.0,95.0,25.0,2.0,False,500-699
BB507387,2026-02-25,C100483,Guwahati,Assam,Tier3,110694,Haircare,COD,ZipEx,Google Ads,Delivered,586.0,56.0,0.0,352.0,130.0,0.0,530.0,530.0,0.0,352.0,130.0,25.0,23.0,False,500-699
BB515960,2025-12-26,C110536,Chennai,Tamil Nadu,Metro,110372,Home Cleaning,Prepaid,ZipEx,Organic,Delivered,414.0,57.0,49.0,289.0,73.0,0.0,357.0,357.0,49.0,289.0,73.0,8.12,35.88,False,300-499
BB503869,2025-05-27,C107232,Delhi,Delhi,Metro,110232,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,962.0,59.0,0.0,656.0,48.0,0.0,903.0,903.0,0.0,656.0,48.0,25.0,174.0,False,700-999
BB513193,2025-12-09,C112633,Jaipur,Rajasthan,Tier2,110491,Home Cleaning,Prepaid,ZipEx,Meta Ads,Delivered,647.0,148.0,0.0,459.0,74.0,0.0,499.0,499.0,0.0,459.0,74.0,9.98,-43.98,True,300-499
BB536629,2025-08-29,C105647,Hyderabad,Telangana,Metro,110323,Baby Care,Prepaid,SwiftLogix,Google Ads,Delivered,667.0,187.0,49.0,423.0,77.0,0.0,480.0,480.0,49.0,423.0,77.0,10.58,18.42,False,300-499
BB500835,2025-12-15,C108351,Pune,Maharashtra,Tier2,110421,Baby Care,COD,ZipEx,Influencer,RTO,1010.0,81.0,0.0,594.0,82.0,127.0,929.0,0.0,0.0,89.1,209.0,0.0,-298.1,True,700-999
BB527789,2026-03-24,C101461,Hyderabad,Telangana,Metro,110295,Home Cleaning,Prepaid,SwiftLogix,Influencer,Delivered,704.0,226.0,49.0,523.0,65.0,0.0,478.0,478.0,49.0,523.0,65.0,10.54,-71.54,True,300-499
BB511397,2025-05-03,C107798,Mumbai,Maharashtra,Metro,110162,Baby Care,Prepaid,ZipEx,Google Ads,Delivered,957.0,21.0,0.0,555.0,69.0,0.0,936.0,936.0,0.0,555.0,69.0,18.72,293.28,False,700-999
